"filename", "language", "JavaScript", "XML", "CSS", "JSON", "HTML", "comment", "blank", "total"
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/sign-up/sign-up-form-hooks/use-handle-sign-up-form-error.js", "JavaScript", 20, 0, 0, 0, 0, 0, 7, 27
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/sign-up/sign-up-form-hooks/use-handle-sign-up-form-submit.js", "JavaScript", 29, 0, 0, 0, 0, 0, 10, 39
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/sign-up/sign-up-form-hooks/use-hide-sign-up-password-on-empty.js", "JavaScript", 34, 0, 0, 0, 0, 0, 7, 41
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/sign-up/sign-up.component.jsx", "JavaScript", 59, 0, 0, 0, 0, 0, 13, 72
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/social-login-result/navigate-and-loader.component.jsx", "JavaScript", 19, 0, 0, 0, 0, 0, 7, 26
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/social-login-result/social-login-error.component.jsx", "JavaScript", 56, 0, 0, 0, 0, 0, 19, 75
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/social-login-result/social-login-hooks/use-nav-and-reset-error.js", "JavaScript", 26, 0, 0, 0, 0, 0, 8, 34
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/social-login-result/social-login-result.component.jsx", "JavaScript", 17, 0, 0, 0, 0, 0, 4, 21
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/social-login-result/social-login-success.component.jsx", "JavaScript", 18, 0, 0, 0, 0, 0, 6, 24
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-email/info.component.jsx", "JavaScript", 55, 0, 0, 0, 0, 0, 8, 63
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-email/new-email.component.jsx", "JavaScript", 74, 0, 0, 0, 0, 0, 13, 87
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-email/title-and-loader.component.jsx", "JavaScript", 20, 0, 0, 0, 0, 0, 7, 27
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-email/update-email-hooks/use-confirm-update-email.js", "JavaScript", 49, 0, 0, 0, 0, 0, 12, 61
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-email/update-email-hooks/use-handle-update-email-details.js", "JavaScript", 13, 0, 0, 0, 0, 0, 6, 19
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-email/update-email-hooks/use-hide-update-email-password-on-empty.js", "JavaScript", 19, 0, 0, 0, 0, 0, 7, 26
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-email/update-email-hooks/use-update-email-result-swal.js", "JavaScript", 73, 0, 0, 0, 0, 0, 10, 83
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-email/update-email.component.jsx", "JavaScript", 19, 0, 0, 0, 0, 0, 7, 26
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-request/info.component.jsx", "JavaScript", 52, 0, 0, 0, 0, 0, 8, 60
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-request/title-and-loader.component.jsx", "JavaScript", 20, 0, 0, 0, 0, 0, 7, 27
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-request/update-password-request-button.component.jsx", "JavaScript", 48, 0, 0, 0, 0, 0, 13, 61
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-request/update-password-request-hooks/use-confirm-update-password-request.js", "JavaScript", 27, 0, 0, 0, 0, 0, 11, 38
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-request/update-password-request-hooks/use-update-password-request-result-swal.js", "JavaScript", 53, 0, 0, 0, 0, 0, 10, 63
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-request/update-password-request.component.jsx", "JavaScript", 19, 0, 0, 0, 0, 0, 6, 25
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-result/new-passwords.component.jsx", "JavaScript", 73, 0, 0, 0, 0, 0, 13, 86
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-result/title-loader-info.component.jsx", "JavaScript", 25, 0, 0, 0, 0, 0, 8, 33
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-result/update-password-button.component.jsx", "JavaScript", 32, 0, 0, 0, 0, 0, 9, 41
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-result/update-password-result-hooks/use-confirm-update-password.js", "JavaScript", 55, 0, 0, 0, 0, 0, 12, 67
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-result/update-password-result-hooks/use-handle-update-password-form-change.js", "JavaScript", 15, 0, 0, 0, 0, 0, 6, 21
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-result/update-password-result-hooks/use-hide-update-password-field-on-empty.js", "JavaScript", 38, 0, 0, 0, 0, 0, 6, 44
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-result/update-password-result-hooks/use-update-password-result-swal.js", "JavaScript", 79, 0, 0, 0, 0, 0, 11, 90
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/routes/update-password-result/update-password-result.component.jsx", "JavaScript", 22, 0, 0, 0, 0, 0, 6, 28
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/service-worker.js", "JavaScript", 38, 0, 0, 0, 0, 24, 12, 74
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/serviceWorkerRegistration.js", "JavaScript", 101, 0, 0, 0, 0, 22, 10, 133
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/session-prices/session-prices.js", "JavaScript", 5, 0, 0, 0, 0, 0, 1, 6
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/book-session/book-session-thunks.js", "JavaScript", 121, 0, 0, 0, 0, 0, 15, 136
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/book-session/book-session.selector.js", "JavaScript", 22, 0, 0, 0, 0, 0, 7, 29
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/book-session/book-session.slice.js", "JavaScript", 87, 0, 0, 0, 0, 0, 8, 95
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/card-input-result/card-input-result.selector.js", "JavaScript", 6, 0, 0, 0, 0, 0, 3, 9
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/card-input-result/card-input-result.slice.js", "JavaScript", 24, 0, 0, 0, 0, 0, 5, 29
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/close-account/close-account.selector.js", "JavaScript", 14, 0, 0, 0, 0, 0, 5, 19
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/close-account/close-account.slice.js", "JavaScript", 52, 0, 0, 0, 0, 0, 7, 59
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/contact-form/contact-form.selector.js", "JavaScript", 18, 0, 0, 0, 0, 0, 6, 24
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/contact-form/contact-form.slice.js", "JavaScript", 75, 0, 0, 0, 0, 0, 8, 83
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/contact-form/email-to-send.js", "JavaScript", 16, 0, 0, 0, 0, 0, 5, 21
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/forgot-password-request/forgot-password-request.selector.js", "JavaScript", 20, 0, 0, 0, 0, 0, 6, 26
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/forgot-password-request/forgot-password-request.slice.js", "JavaScript", 74, 0, 0, 0, 0, 0, 7, 81
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/forgot-password-result/forgot-password-result.selector.js", "JavaScript", 18, 0, 0, 0, 0, 0, 6, 24
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/forgot-password-result/forgot-password-result.slice.js", "JavaScript", 76, 0, 0, 0, 0, 0, 8, 84
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/hamburger-menu/hamburger-menu.selector.js", "JavaScript", 6, 0, 0, 0, 0, 0, 3, 9
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/hamburger-menu/hamburger-menu.slice.js", "JavaScript", 19, 0, 0, 0, 0, 0, 5, 24
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/handle-payment/handle-payment.selector.js", "JavaScript", 26, 0, 0, 0, 0, 0, 8, 34
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/handle-payment/handle-payment.slice.js", "JavaScript", 152, 0, 0, 0, 0, 0, 13, 165
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/is-online/is-online.selector.js", "JavaScript", 6, 0, 0, 0, 0, 0, 3, 9
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/is-online/is-online.slice.js", "JavaScript", 15, 0, 0, 0, 0, 0, 5, 20
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/magic-url-request/magic-url-request.selector.js", "JavaScript", 18, 0, 0, 0, 0, 0, 6, 24
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/magic-url-request/magic-url-request.slice.js", "JavaScript", 81, 0, 0, 0, 0, 0, 7, 88
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/password-is-visible/password-is-visible.selector.js", "JavaScript", 38, 0, 0, 0, 0, 0, 10, 48
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/password-is-visible/password-is-visible.slice.js", "JavaScript", 87, 0, 0, 0, 0, 0, 5, 92
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/progressive-image/progressive-image.selector.js", "JavaScript", 6, 0, 0, 0, 0, 0, 3, 9
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/progressive-image/progressive-image.slice.js", "JavaScript", 16, 0, 0, 0, 0, 0, 6, 22
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/request-date-data/request-date-data.selector.js", "JavaScript", 18, 0, 0, 0, 0, 0, 6, 24
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/request-date-data/request-date-data.slice.js", "JavaScript", 89, 0, 0, 0, 0, 0, 8, 97
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/root-reducer.js", "JavaScript", 49, 0, 0, 0, 0, 0, 3, 52
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/session-types-and-prices/session-types-and-prices.selector.js", "JavaScript", 27, 0, 0, 0, 0, 0, 7, 34
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/session-types-and-prices/session-types-and-prices.slice.js", "JavaScript", 36, 0, 0, 0, 0, 0, 4, 40
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/should-show-element/should-show-element.selector.js", "JavaScript", 10, 0, 0, 0, 0, 0, 4, 14
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/should-show-element/should-show-element.slice.js", "JavaScript", 43, 0, 0, 0, 0, 0, 5, 48
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/sign-in-form/sign-in-form.selector.js", "JavaScript", 6, 0, 0, 0, 0, 0, 3, 9
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/sign-in-form/sign-in-form.slice.js", "JavaScript", 23, 0, 0, 0, 0, 0, 5, 28
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/sign-up-form/sign-up-form.selector.js", "JavaScript", 6, 0, 0, 0, 0, 0, 3, 9
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/sign-up-form/sign-up-form.slice.js", "JavaScript", 25, 0, 0, 0, 0, 0, 5, 30
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/store.js", "JavaScript", 13, 0, 0, 0, 0, 49, 12, 74
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/update-email/update-email.selector.js", "JavaScript", 18, 0, 0, 0, 0, 0, 6, 24
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/update-email/update-email.slice.js", "JavaScript", 64, 0, 0, 0, 0, 0, 6, 70
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/update-password-request/update-password-request.selector.js", "JavaScript", 15, 0, 0, 0, 0, 0, 5, 20
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/update-password-request/update-password-request.slice.js", "JavaScript", 59, 0, 0, 0, 0, 0, 7, 66
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/update-password-result/update-password-result.selector.js", "JavaScript", 18, 0, 0, 0, 0, 0, 6, 24
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/update-password-result/update-password-result.slice.js", "JavaScript", 76, 0, 0, 0, 0, 0, 7, 83
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/upload-dates-to-database/upload-dates-to-database.selector.js", "JavaScript", 15, 0, 0, 0, 0, 0, 5, 20
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/upload-dates-to-database/upload-dates-to-database.slice.js", "JavaScript", 61, 0, 0, 0, 0, 0, 8, 69
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/user/functions.js", "JavaScript", 54, 0, 0, 0, 0, 0, 11, 65
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/user/user.actions.js", "JavaScript", 132, 0, 0, 0, 0, 20, 19, 171
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/user/user.selector.js", "JavaScript", 14, 0, 0, 0, 0, 3, 6, 23
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/user/user.slice.js", "JavaScript", 122, 0, 0, 0, 0, 0, 7, 129
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/wallet-funds-to-add/wallet-funds-to-add.selector.js", "JavaScript", 6, 0, 0, 0, 0, 0, 3, 9
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/store/wallet-funds-to-add/wallet-funds-to-add.slice.js", "JavaScript", 19, 0, 0, 0, 0, 0, 5, 24
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/strings/strings.js", "JavaScript", 201, 0, 0, 0, 0, 6, 8, 215
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/buttons/buttons.styles.jsx", "JavaScript", 75, 0, 0, 0, 0, 0, 13, 88
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/colors.js", "JavaScript", 31, 0, 0, 0, 0, 0, 1, 32
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/confirm.css", "CSS", 0, 0, 31, 0, 0, 0, 6, 37
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/container/container.styles.jsx", "JavaScript", 13, 0, 0, 0, 0, 0, 4, 17
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/div/div.styles.jsx", "JavaScript", 284, 0, 0, 0, 0, 5, 49, 338
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/form/form.styles.jsx", "JavaScript", 300, 0, 0, 0, 0, 2, 64, 366
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/h1/h1.styles.jsx", "JavaScript", 8, 0, 0, 0, 0, 0, 3, 11
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/h2/h2.styles.jsx", "JavaScript", 6, 0, 0, 0, 0, 0, 2, 8
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/hr/hr.styles.jsx", "JavaScript", 13, 0, 0, 0, 0, 0, 4, 17
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/image/image.styles.jsx", "JavaScript", 52, 0, 0, 0, 0, 0, 12, 64
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/link/link.styles.jsx", "JavaScript", 17, 0, 0, 0, 0, 0, 6, 23
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/p/p.styles.jsx", "JavaScript", 31, 0, 0, 0, 0, 0, 8, 39
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/span/span.styles.jsx", "JavaScript", 137, 0, 0, 0, 0, 0, 24, 161
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/styles/svg/svg.styles.jsx", "JavaScript", 28, 0, 0, 0, 0, 0, 6, 34
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/utils/appwrite/appwrite-config.js", "JavaScript", 8, 0, 0, 0, 0, 1, 5, 14
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/src/utils/stripe/stripe.utils.js", "JavaScript", 4, 0, 0, 0, 0, 0, 2, 6
"/Users/jonathanoakes/Desktop/breakfast-and-afterschool-club/vite.config.js", "JavaScript", 18, 0, 0, 0, 0, 12, 1, 31
"Total", "-", 10368, 206, 46, 81, 21, 149, 1946, 12817
